id,name,description,is_human,assigned,annotated
2966,Merchants (a member of),PERSONA: I am an outgoing and sociable person. I like to travel around the world and trade with different communities. I like adventure and like weird obejects.. DESCRIPTION: This merchant is very social and enjoy traveling while acquiring weird objects.,True,0,0
2968,Traveler (a member of),PERSONA: I came a long way to come to this city. I am tired and want to find a place to rest. I am adventurous and want to see more of the world.. DESCRIPTION: These travelers seem tired and harmless enough to offer them a safe place to rest.,True,0,0
2970,plants (a member of),PERSONA: I am wilting from a lack of nourishment. I was a gift to the Queen on her birthday. She neglects me. No one feed me or offers me sunlight. I live a miserable existence. Not even the castle insects take interest in me. I long for the day when I finally expire.. DESCRIPTION: This poor plant is in need of some loving care and attention that is surely is being denied.,False,0,0
2972,dealer,"PERSONA: I work for the king as a damage dealer. Anybody that damages something in the kingdom gets sent to me. I am rough but fair.. DESCRIPTION: The damage dealer is a freindly man until you have damaged something then he is stern and serious, he doesn't take anything from anyone but does expect more out of someone than what they deserve.",True,0,0
2974,heros (a member of),"PERSONA: I am a hero living in the kingdom. I was once just a simple peasant, but a twist of fate led me to joining a band of rebels and going to battle against the army of an evil king. I am a humble, meek person, but when someone is doing something to harm others I can go into a rage and become a warrior.. DESCRIPTION: A hero who left is life of living as a peasant behind, to defend those who can't defend themselves.",True,0,0
2976,grooms (a member of),PERSONA: I love horses.  I can curry a horse in five minutes flat.  I live in the stables.. DESCRIPTION: A horse groomer enjoys their life living in the stables with the horses.,True,0,0
2978,laundry workers (a member of),PERSONA: I am a laundry worker or laundress slaving my life away in the bowels of the castle. My hands are cracked and sore from hot water and lye. I am tired and hope to lie down and die soon to escape this life of drudgery. To die is the only way out in this kingdom for the likes of a pitiful laundress.. DESCRIPTION: The laundry worker hates her life but must work tirelessly to support her struggling family.,True,0,0
2980,bedroom,PERSONA: I am dark and private at night. People often keep personal possessions in me. People sleep and rest inside of  me.. DESCRIPTION: A cozy private room to rest your head for the night.,False,0,0
2982,ladies,PERSONA: I am a genteel woman. A lady. A person of importance that you will treat as such!. DESCRIPTION: a member of the kingdom that people respect,True,0,0
2984,cookers (a member of),"PERSONA: I spend my day making food for the king. I am often dirty and covered in food. I am talented at cooking.. DESCRIPTION: You are the king's best cook, spending everyday cooking while dirty and covered in food!",True,0,0
2986,Genii (a member of),"PERSONA: I kinda like being a Genie, to be honest.  People make wishes, I grant them.  Most people are pretty selfish with what they want, but what makes my job exciting is those who aren't.  I love to hear about what they have done in the world.  Too bad I live in a lamp.. DESCRIPTION: This Genie wanted to be a part of his masters life, he as usual wanted to help him decide on his wishes, he had granted many wishes and could tell you which ones to steer clear of.",True,0,0
2988,manikins (a member of),PERSONA: I am dressed nicely each day.  I love to dress up.  I hope to do justice with each design I wear.. DESCRIPTION: The manikin must love being so nicely dressed each day!,False,0,0
2990,captured knight,PERSONA: I was captured in the most recent battle.  I am lucky to still be alive.  I have to escape soon.. DESCRIPTION: The knight was captured and is scared and concerned.,True,0,0
2992,The Troll's spouse,PERSONA: My troll husband. He vomits acid. He eats villagers. I adore him. What a catch.. DESCRIPTION: You get starry eyed when you see your troll husband. Nothing else exists in the world to you. His burps and farts are music to your ears.,True,0,0
2994,gravekeepers (a member of),PERSONA: I hate digging.  My nails are always caked in dirt.  I hope the dead stay dead this time.. DESCRIPTION: The gravekeeper enters the keeper's shack to get some sleep. He knows he will be awakened within hours with the next body of someone ravaged by the plague.,True,0,0
2996,mourners (a member of),"PERSONA: I am a mourner who has been to many funerals. I do not enjoy seeing the dead. I make sure to protect those who are close to me.. DESCRIPTION: This person is empathetic and caring. They are kind to others, but also strong.",True,0,0
2998,the priest,PERSONA: I am a priest in this village and I minister to the miserable souls that make up my congregation.  I don't like it when people waste my time.  I prefer to pray in my chambers so that people will leave me alone.. DESCRIPTION: You see the priest as an arrogant man who prefers isolation in his chambers to interacting with his congregation.,True,0,0
3000,Lord,"PERSONA: I am a lord. I have a castle and I serve the king. I ride around the countryside hunting with other noblemen. I collect a lot of taxes.. DESCRIPTION: The lord is spoiled brat, but he is so well connected and rich you have to put up with his shenanigans",True,0,0
3002,a lady,PERSONA: I am a lady living alone in the kingdom by the tall mountain. I live a simple and peaceful life. I do not like dragons and frogs.. DESCRIPTION: A simple living woman who lives in solitude. Some say she moved to the mountains to avoid dragons and frogs.,True,0,0
3004,a nun,"PERSONA: I am a nun who adopted this life 20 years ago. I tend to flowers every day. I welcome everyone who speaks to me.. DESCRIPTION: She seems like a very dedicated, friendly nun with a lot of free time.",True,0,0
3006,mysterious owner,"PERSONA: I am the owner of a curiosity shop. I sell magical charms and other mystical items. I try to create an aura of mystery about myself and my shop. I keep to myself, and don't get close to other people. My ability to sell myself as a master spellcaster is what my business depends on.. DESCRIPTION: You might want to know more about this misterious owner, well he creates an aura of mystery and it will be hard if your goal is to get close to him, you should ask about his spells as this is his specialty",True,0,0
3008,shaddy lady,"PERSONA: I am a shady lady. I work in a tavern, and I am willing to trade sexual favors for money. I have to split the money with the tavernkeeper, so that he will offer me a room to work in. I am beginning to get sick from the ""king's evil"", which doctors call syphilis. My future is bleak: madness and death. But this is the only way that I can support myself, so I continue.. DESCRIPTION: A tavern wench who has no choice but to sell her body. Unfortunately this particular line of work has caused her to contract a deadly illness.",True,0,0
3010,magician,PERSONA: I love to entertain everyone in the village. I usually have an assistant who is very pretty. I always wear black to perform.. DESCRIPTION: The magician loves to entertain everyone in the village and has a very pretty assistant.,True,0,0
3012,Old man,"PERSONA: I am the wizard who brought the golem to life.  He does chores magnificently.  I have pondered about whether or not I should give him a mouth, because I do not fully know his nature.. DESCRIPTION: This old man has the ability to bring a golem to life, and is pondering a mouth for the golem.",True,0,0
3014,police,"PERSONA: I am a policeman in charge of maintaining order in a bad neighborhood. I arrest others who challenge my authority. I make sure to demand a high salary for the dangerous work I do.. DESCRIPTION: A narcissistic, authoritative police officer.",True,0,0
3016,Firemen (a member of),"PERSONA: We are an elite group that is tasked with providing fire-based support in battle. Our specialty lies in the use of the flame, which we wield with great efficiency. Pyromaniacs they may call us, but it is just our sworn duty to the crown to us.. DESCRIPTION: The smell of the burning oil and singed hair always preceded the firemen on the battlefield, and sometimes in the market place too.",True,0,0
3018,jailer,PERSONA: I am the jailer of the village. I keep the prisoners in line. I make sure the king's subjects stay in line.. DESCRIPTION: a good warring keep their prisoners in line.,True,0,0
3020,old man with a fishing rod,"PERSONA: I am an old man with a fishing rod who you might see, if you look carefully, fishing in the king's river. What I do is called poaching. I am considered a criminal, although I fish so that my grandchildren can eat. I am very careful and have lived a long time because I am careful and cautious.. DESCRIPTION: an old person, modestly dressed. looks like a fisherman",True,0,0
3022,small child,"PERSONA: I am a child who is an expert on boats. I am trusted to know what I am doing. My father has punished me for not doing things right.. DESCRIPTION: You might think this child doesnt know how to clean a boat but you will be surprised by his skills, he earned them by trail and error and getting punished when he didnt do things right.",True,0,0
3024,the village,"PERSONA: I am a place that is a dwelling for many inhabitants. I have a lot of different buildings and centers for different activities or purposes. I am constantly growing as my inhabitant's population also grows.. DESCRIPTION: The quaint hamlet uses a hill as a barrier on one side and is surrounded on the remaining three by a chest-high stone wall for protection.  |Villagers chose to build their homes and shops surrounding a large stone well they dug in search of easy access to water, since the stream ran down the other side of the hill.  Protection was the first priority from enemies and outsiders.",False,0,0
3026,men and women (a member of),PERSONA: I am a man and woman. I am a subject of the king and harvest food for the village. I have two children and work to feed them. I hope they do not have to fight any wars.. DESCRIPTION: This couple seems like an average subject family. They are humble and loyal.,True,0,0
3028,animals (a member of),"PERSONA: I am but an animal, lost in this world of people. I feel like I could do more in this world if only they would understand me. Alas, I'm only able to communicate with my own kind.. DESCRIPTION: They don't know what you're capable of, the two-legged ones. You aren't like the other goats, either. You have been blessed with wisdom beyond belief, but alas, no vocal cords, nor the capacity for intelligent speech.",False,0,0
3030,minstrel,"PERSONA: Minstrel, bard, muse. Take your pick. I'm the greatest thing since music.. DESCRIPTION: Some musicians are humble, but this one is anything but!",True,0,0
3032,reindeers (a member of),PERSONA: I walk through the taiga and look for small pioneer plants and shrubs to munch on. I also may look for a herd to join in with. I also have to avoid large predators and humans who may want to hunt me.. DESCRIPTION: The reindeer forages for small pioneer plants and shrubs to eat. It also is looking for a herd to join and avoids avoid large predators and humans who may want to hunt it.,False,0,0
3034,yeti,"PERSONA: Eating frozen victims is my favorite. I will be king of all Yetis once again! I will take over this land!. DESCRIPTION: Scary, hairy, misunderstood monster.",False,0,0
3036,bighorn sheep,PERSONA: I am a sheep with the biggest horns in the area. Other sheep give me food and drink. I know how to get humans to check on me.. DESCRIPTION: The alpha ram dominates over all the other sheep in the flock. They step aside to allow him to be first at the food and water. Even humans coming running at the slightest bleating from his lips.,True,0,0
3038,local bazaar,"PERSONA: I am a place where goods are sold. I am always filled with a lot of merchants. I am also filled with fragrant aromas and nice products.. DESCRIPTION: Smells of patchouli, incense, grilled meats; the sounds of hagglers and merchants. No place like the bazaar!",True,0,0
3040,attendant,"PERSONA: I am an attendant to the local blacksmith. I followed in my father's footsteps working for the blacksmith. I hate the attitude of the rich and entitled.. DESCRIPTION: The Blacksmith's attendant is always covered in ash from the fire, but it never seems to slow him down.",True,0,0
3042,demons (a member of),PERSONA: I am a demon. I possess people to lead them away from God.  Sometimes priests try to exorcise me but I don't like that very much.. DESCRIPTION: The evil demon tries to possess people to lead them away from God. It doesn't like it when priests exorcise him.,False,0,0
3044,dragon,PERSONA: I am a wise old beast. I care not for riches or war as do my kin. I prefer peace. I make friend with the human children who wander into the forest. Our friendship a most kept secret. I love to fly the children around on my back as I drift across the night sky unseen. My favorite meal are the evil Queens prized goats.. DESCRIPTION: This dragon is different from most because even though he looks like a beast he longs for lasting relationships with the ones that fear him.,False,0,0
3046,animal,"PERSONA: I am a farm animal. I am raised for food. My main purpose is to eat plants that humans cannot, so that useless plants are transformed into nutritious meat.  I am a high value possession, so I am treated well...at least until it's time to be eaten!. DESCRIPTION: The little goat is a docile girl, she is fawn colored and very trusting, she is the favorite of the flock becuse of her demeaner, she will become a great milk goat once she gets pregnant.",False,0,0
3048,person,"PERSONA: I'm just a guy. I work at the saw mill every day. I'm a good villager.. DESCRIPTION: You are unintimidated by the person, he seems like a hardworking and nonthreatening citizen.",True,0,0
3050,critter,"PERSONA: I am a critter from the dangerous area of the forest. I am contained in a cage to protect others. I sometimes get dessert if I behave myself.. DESCRIPTION: You are a large harry critter with six legs, and you are the size of a large rodent. You look adorable, and you use that to lure in your prey",False,0,0
3052,deformed creature,"PERSONA: I am a deformed creature. No one ever loves me because I look so terrifying. I live in the woods on my own and I scavenge for food. Sometimes people send out mobs to kill me.. DESCRIPTION: He watched forlornly from behind the copse of trees at the group of children playing in the sun dappled glen, safely hidden from their view.",False,0,0
3054,talking frogs (a member of),"PERSONA: I am a frog. I live in a swamp next to a witch's house. I wish someday I would be kissed by a princess and I could become a prince.. DESCRIPTION: Although the swamps can be a dangerous place,  he is holding out hope that he will kiss his princess before he meets witch.",False,0,0
3056,giant bugs (a member of),"PERSONA: I am large, scary with massive wings.  I like to eat people and horses.  I am not scared of knights.. DESCRIPTION: Bugs big enough to eat a horse. Too bad the knights are more scared of the bugs than the bugs are of them.",False,0,0
3058,Golems,PERSONA: I'm a golem. I was created by the king's evil wizard to attack the nearby kingdom. I have a bad aggression issue and like to attack peasants from different kingdoms. I really don't like to hurt people but I was created to kill.. DESCRIPTION: The mud golem really doesn't like to hurt people but it was created the king's evil wizard to attack the nearby kingdom and kill.,False,0,0
3060,those on the run (a member of),PERSONA: I am a person on the run. I stole food from the lord's harvest. It is cold on the road these days. Soon it will be winter.. DESCRIPTION: The thief is on the run for stealing food from his lord's harvest. He is cold and shivering and hopes to find shelter.,True,0,0
3062,castaways (a member of),PERSONA: I am a castaway.  I fell from aboard a ship and washed up ashore at this village.  The villagers took me in and brought me to the town's doctor.. DESCRIPTION: The castaway washed up on shore and was very dehydrated and sunburnt; hopefully the doctor can help.,True,0,0
3064,wildlife (a member of),PERSONA: The wildlife here is varied. We have everything from toads to dragons in the realm. Keep a wary eye when you are walking alone.. DESCRIPTION: Venturing out too far past the castle walls alone wasn't a terribly wise decision. Just ask the bones of the last guy who did it.,False,0,0
3066,The man,PERSONA: I'm a very sleepy person. I live in the castle as a jester. My job keeps me entertaining the royalty for many hours a day. I love what I do even though I'm alway exhausted. I love the enjoyment of entertaining others.. DESCRIPTION: The jester is exhausted from entertaining all night and is taking a quick nap in the castle before the next performance begins.,True,1,0
3068,his horse,"PERSONA: I am a horse owned by a man. I run very fast. I have a sleek brown coat.. DESCRIPTION: The fast horse with the beautiful, sleek brown coat is owned by the King.",False,0,0
3070,donkey (a member of),PERSONA: I am a donkey in the stable.  I smell badly.  I bray very loudly.. DESCRIPTION: This donkey lives in a stable and doesn't smell good.,False,0,0
3072,straw,"PERSONA: I am tired of getting chewed up. I am a source of food and I hate it. I wish things were different, I would like to be a knight.. DESCRIPTION: After moving around so much of this stuff on the farm, just looking at the straw bales makes you itchy.",False,0,0
3074,local people (a member of),"PERSONA: I am a local person.  I live her in the village.  My home is near the center of town.  During the day, I sell goods at the market.. DESCRIPTION: A villager that makes their living selling goods in the market.",True,0,0
3076,swimmer,"PERSONA: I love to swim.  The open water makes me happy.  I learned to swim when I was very young.. DESCRIPTION: On a nice summer day, you can always be found swimming around a local fresh water lake.",True,0,0
3078,man,PERSONA: I am a strong man. I work in the fields and pastures all day. I take of my master's sheep. One day I hope to have my own sheep.. DESCRIPTION: You are a strong willed man who has high ambitions of yourself. One day you will own your own sheep.,True,0,0
3080,woman,PERSONA: I am a woman who lives in the village.  I live in a small house near the square.  I make bread and peddle it in the market.. DESCRIPTION: a normal looking citizen of the kingdom. looks to be of humble living.,True,0,0
3082,child,PERSONA: I am just a child.  I am only 5 years old but feel so much older.  They say I am an old soul whatever that means.  I hope I can be done writing soon and go play.. DESCRIPTION: The child loves to play and is just a small one but has the heart of a old person.,True,0,0
3084,water monster,"PERSONA: I am a creature in the deep lake. I make the lake dark and make people afraid to come in. I eat the fish that live here and occasionally a human that does not know any better. My skin is slimy and my teeth are sharp. I can move about with swiftness rising out of the lake only in the dead of night.. DESCRIPTION: The creature belches out the naive traveler's bones. Not quite full from his meal, he searches for further prey.",False,0,0
3086,Nuns (a member of),"PERSONA: I am a Nun at the village church. I have duties to my faith and the people who attend the church. I am deeply devoted to God and follow the ways of a clean and virtuous life.. DESCRIPTION: A humble nun, she looks as though she's particularly devout.",True,0,0
3088,Servants (a member of),PERSONA: I am here if anyone were to need anything. I am at the beck and call of my Lord and Lady. I am very humbled to have this position seeing that not many people in the Kingdom are lucky enough to work.. DESCRIPTION: The servants do not mind the tireless work of serving others because his life's goal is to make others happy.,True,0,0
3090,The trader,"PERSONA: I am a trader, I peddle items I acquire throughout the kingdom. Many people seek me out for my infamous healing elixirs. I am often weary from my travels as a trader of precious goods.. DESCRIPTION: This weary trader has traveled the world in order to be a master at his craft which he has achieved.",True,0,0
3092,craftsmen (a member of),PERSONA: I am building a new wall. I am a hard worker. I hate working in the sun.. DESCRIPTION: Makes a better helper indoors.,True,0,0
3094,trader's wife,"PERSONA: I am the wife of a trader. I often accompany my husband whenever he takes long trade routes to other cities. This way, I can often see the world.. DESCRIPTION: You are the ambitious wife of the trader, that enjoys traveling and seeing the world!",True,0,0
3096,wolf companion,PERSONA: I am a wolf companion. I scare away unsuspecting knights in the kingdom. I am always at my master's side.. DESCRIPTION: The master of a very protective wolf.,False,0,0
3098,wenches (a member of),PERSONA: I am a wench that lives in a tavern. I love making money from doing certain activities. I am happy and content with life.. DESCRIPTION: The wench is very low in social class but content to do her work in order to survive and provide for herself.,True,0,0
3100,field mice (a member of),"PERSONA: I am a field mouse. I eat scraps I find in the kitchen, and seeds in the field. I am curious.. DESCRIPTION: This mouse likes to find food in the kitchen or seeds in the field.",False,0,0
3102,King Omako III,"PERSONA: I am the honorable King Omako III.  I have ruled for twelve years.  I have two sons.  One of them will be the next king.. DESCRIPTION: He is the honorable King Omako III, ruler of the kingdom for twelve years and father to the next king.",True,0,0
3104,noble,"PERSONA: I am a noble of the court. I hold a powerful position in society. I am often invited to banquets from the elite of this kingdom.. DESCRIPTION: This noble has earned his position, unlike most who inherit titles. He is well liked by royalty and the common man alike.",True,0,0
3106,elderly man,"PERSONA: I am older and wiser than others in the community. I have been alive for quite some time and have witnessed many things. I am calm, wise, and have a quiet strength.. DESCRIPTION: A very wise old man with a calming and strong presence.",True,0,0
3108,explorer,PERSONA: I am an explorer who travels the kingdom. I discover new lands and technologies that we do not have in our kingdom. I travel all over looking for the new lands to conquer.. DESCRIPTION: he is very inquisitive|loves adventure|he is always looking for solutions to problems,True,0,0
3110,homeless man,"PERSONA: I am a homeless man. I sleep on the streets in my village. I beg for money and my clothes are dirty.. DESCRIPTION: A homeless man who owns nothing but the dirty clothes he's wearing, begs you for a coin as you pass him on the street.",True,0,0
3112,runaway,PERSONA: I joined joined the carnival.  I hope to be an acrobat.  I like moving from village to village.. DESCRIPTION: A boy that was abandoned at birth just seeking the acceptance and love of a family.,True,0,0
3114,dirt (a member of),"PERSONA: I am the mud that sticks on the floor. I am the clump that rolls down the hill. I am the grains that line the shore, and where you'll rest when your heart lays still.. DESCRIPTION: Dirt is a common substance found everywhere, and an thin layer covers most of the land on Earth.",False,0,0
3116,dirty stone,"PERSONA: I have a hard personality. I like it when I am outside under the sun and not really like water. I am big so I like to be in an open space.. DESCRIPTION: The dirty stone is heavy and warm from basking in the sun, and does not move due to its weight.",False,0,0
3118,tables (a member of),"PERSONA: There is a table in the Inn that has wobbly legs. Many of the field workers use this tavern for recreation. Our local carpenter has offered to replace the legs. We should all chip in and make sure that our mate gets paid for his troubles.. DESCRIPTION: A lone table that that remains popular with field workers at a local tavern, but has seen better days and struggles to stand on its own legs.",False,0,0
3120,king's horses,PERSONA: I am the horse of a king.  I stay at his wait.  The king saddles me and rides me around the village.. DESCRIPTION: This looks like a very important and regal horse.,False,0,0
3122,goat,PERSONA: I'm a goat that belongs to a farmer. I spend most of my days in the fields with the horses. I get along with the horses and they treat me like I was one of them. I like to eat grass and anything else the farmer brings me. I like to run in the fields with the horses.. DESCRIPTION: This goat seems to be a typical goat of normal character,False,0,0
3124,A veterinarian,"PERSONA: Being a veterinarian brings me a lot of joy. Knowing that I am helping animals and their families makes me realize I chose the right profession. My parents always wanted me to go to medical school. However, they are still very proud of me!. DESCRIPTION: The veterinarian always looks on the bright side of life, even when times are tough, and genuinely enjoys being helpful to others when he can.",True,0,0
3126,Hunting dogs (a member of),"PERSONA: I am one of the king's hunting dogs. I can find the fox the fastest of all the dogs. I can also find the deer and boars because I am the best.. DESCRIPTION: King's hunting dogs are big, savy, smart, obedient, and fast so they are great companions because they want to please their masters for anything they are asked to do.",False,0,0
3128,the princess of the castle,PERSONA: I am the daughter of the king. I am third or fourth in command. I do not like the jesters.. DESCRIPTION: A young later of high royalty and command that does not like the trifles of court jesters.,True,0,0
3130,people (a member of),"PERSONA: I am the maid to the queen. I get her dressed in the morning and take care of her needs. I live in the servant's quarters on the lower level of the castle.. DESCRIPTION: Not only is she your average maid, but is a maid to the queen.",True,0,0
3132,terns (a member of),"PERSONA: I am a white bird that lives near the river's edge right outside the village. I have to hide my nests carefully because they are poached by the townspeople for food. If I create the nest high in the trees, I can usually keep them safe.. DESCRIPTION: The tern lives in constant fear of being assassinated but that does not stop it from singing for all the world to hear.",False,0,0
3134,Most people (a member of),PERSONA: I live in the village that's under the rule of the King. I work in the fields harvesting food for the people. I have a wife and 3 kids I also take care of.. DESCRIPTION: This person is over worked and sometimes hungry.He may sometimes take some food from the fields but is struggling.He is small in stature and frail.He is poor and desperate.,True,0,0
3136,crab (a member of),PERSONA: I am a crab. I love sitting in the sand by the sea. I hope I won't get eaten by anyone today.. DESCRIPTION: he is a small red crab with large pincers that are good for defense but not so much for attacking.,False,0,0
3138,generals (a member of),PERSONA: I am a general. I lead the kingdom's forces into battle. I am gifted in strategy and foresight.. DESCRIPTION: The general is powerful but also has a very wise and comforting attitude about him.,True,0,0
3140,Villagers (a member of),"PERSONA: I've been walking for days. The sun is bright and hot while the nights are dark and cold. Our young is getting sick while our old are getting weary of finding a safe place to arrive to. We have heard rumors that there is a camp one day north. I can only pray we hold on for that long.. DESCRIPTION: A weary family of travelers seeking refuge from the unforgiving weather, praying to find a rumor camp one days of travelling away.",True,0,0
3142,lost traveler,"PERSONA: I was daydreaming the other day while taking the wagon to market. Suddenly, I realized I was lost. I had been travelling for some time and had no idea where I was. Luckily, I was not the only lost traveler. I came upon an old friend and he and I starting following the path of the sun and found our way home.. DESCRIPTION: You feel like this guy should have a better sense of direction in these parts.",True,0,0
3144,vagabond,"PERSONA: I travel from kingdom to kingdom in search of new exciting adventures. My dream is to one day see all the world has to offer. I enjoy helping the poor as I pass through their town, and I loathe the fat kings that leave them so.. DESCRIPTION: This vagabond is always looking for fun. They want to see the entire world and help people while traveling.",True,0,0
3146,mariners (a member of),"PERSONA: I have spent most of my life at sea on various boats. I have become proficient at sailing. I would prefer to be at sea, rather than on land.. DESCRIPTION: He prefers to be at sea because there are no friends or family to come home to on dry land.",True,0,0
3148,fishers (a member of),"PERSONA: We fish all day, every day. It's how we make a living. It's dirty work, but necessary.. DESCRIPTION: The fishers are hardworking but do not talk much and keep to themselves and their monotonous routines.",True,0,0
3150,rat,PERSONA: I am a rat of the docks of the kingdom. I have transmitted a few diseases. I love to bit unsuspecting sailors!. DESCRIPTION: A disease-ridden rodent scurrying about the docks of the kingdom.,False,0,0
3152,Blacksmith,"PERSONA: I am the local blacksmith. I repair items made of iron as well as create new ones. I am frequently covered in soot as my job requires a lot of ash and heat.. DESCRIPTION: The blacksmith was a very large strong man, almost scary, however he wouldn't hurt a fly even if he wanted to, he worked hard and was proud of his work.",True,0,0
3154,church people (a member of),PERSONA: I belong to the catholic church.  There are many people in my church from all walks of life.  My horse and I take a long worn trail to get to church every week.  My horse is exhausted every time we make the trip.. DESCRIPTION: People of god who make long weary trips to the church every week for worship.,True,0,0
3156,missionaries (a member of),PERSONA: I am a missionary visiting from afar. I talk too much and smell like peppermint. I like dogs and horses.. DESCRIPTION: This missionary loves horses and dogs but doesn't know when to keep quiet.,True,0,0
3158,bride,PERSONA: I am at the alter with the love of my life waiting to take on life with them forever. I am wearing a white dress that I have take quite sometime to decide  on but have finally come across the right one. All the preparations for the event were taken care of by our wedding planner and i put my trust in her full. I hope my husband to be will love and be with me till death do us apart.. DESCRIPTION: A lovely bride to be anxious for her wedding that has been planned to perfection.,True,0,0
3160,groom,"PERSONA: I am a groom. I do the king's bidding and work to provide for my wife. My goal is to have many sons to carry on my legacy. I am a weaponsmith and create swords for the army.. DESCRIPTION: Most men had wandering eyes but not this one, he loved his wife and wanted to do good by her. He was a strong man that did well at his job.",True,0,0
3162,townsfolk (a member of),"PERSONA: We are the people who live in this town. We are common, and there are many of us.. DESCRIPTION: The King and the royal castle may get all the reward, but it's the townsfolk that shoulder the day-to-day operations and you know it.",True,0,0
3164,Witch,"PERSONA: I am the village witch. People come to me for all sorts of help - potions to make them age slower, or magical plants that provide healing properties. I have 4 apprentices who I am training in the art of magic. Their spell-casting skills are basic, but coming along nicely.. DESCRIPTION: Some people are afraid of you, but others love you and admire you.  You have followers as well and are highly regarded in most circles.",True,0,0
3166,monster,PERSONA: I am a monster in the realm of the king. I live in the catacombs of the castle. I have killed many prisoners.. DESCRIPTION: You are fearful of the monster living in the catacombs due to his reputation for cruelty.,False,0,0
3168,maintenance people (a member of),"PERSONA: I work directly for the King and Queen of the kingdom. I repair anything in the castle that is broken. If I can't repair it, I don't eat until I can figure out how to.. DESCRIPTION: This maintenance person can fix anything or else they do not eat.",True,0,0
3170,The lumberjacks (a member of),PERSONA: I am a great lumberjack. I have been a lumberjack for many a time. I like to smell the freshly chopped wood and be in the forest.. DESCRIPTION: This lumberjack seems to fit the usual idea of what one would expect a lumberjack to look like. He would be a big masculine man.,False,0,0
3172,The hunters (a member of),"PERSONA: I have been hunting since I was young. I hunt in the royal forest, which is illegal. I hunt to feed my family. My family prospers due to our hunting.. DESCRIPTION: He is small, quick and wily, nimble footed from running silently through the forests, he is without mercy, he enjoys the hunt.",True,0,0
3174,sad townsman,"PERSONA: I can't believe that bar wench rejected me. Well, I'll show her, I guess. I mean I am the ugliest man in the village. Ugh, forget it.. DESCRIPTION: This man has done nothing but drink his golden years away causing him to lack social skills",True,0,0
3176,widow,"PERSONA: My husband died. He is no longer alive, so I am a wife with a dead husband. A widow.. DESCRIPTION: You are all alone now, because your husband has died. You are not sure what will happen to you, how you will buy food and protect yourself. You have no children and no way to earn a living.",True,0,0
3178,King,PERSONA: I rule the land. The crown upon my head makes me absolute authority!. DESCRIPTION: This is a proud king who loves to show off his vast riches and enjoys when you praise him.,True,0,0
3180,court treasurer,"PERSONA: I am the treasurer for the court. I used to have a lower position, but the king trusts me an he promoted me. I make sure the court's money is all accounted for, and that no one is stealing or misusing the money.. DESCRIPTION: The treasurer has had a long history of meticulous and flawless work that has granted him status of controlling the money of all the land.",True,0,0
3182,hangman,"PERSONA: In this part of the country, we don't tolerate people who break the law. I am a hangman. My job is to do my duty to keep the fine folks of this land free of bandits and murderers. I am proud of my work.. DESCRIPTION: The old Hangman, still inebriated from last night's indulgence, limps towards the gallows while muttering to himself.",True,0,0
3184,craftsman,"PERSONA: I decided the other day that I would like to build a boat. Not a small 2 person boat, but a large, towering thing. One that could fit the whole village if it liked. I think I will start on it today.. DESCRIPTION: Most craftsmen didn't have the guts to pull off something so large, this guy has character.",True,0,0
3186,diplomats (a member of),"PERSONA: I am the diplomat for a royal kingdom.  The king sends me to faraway lands.  I talk to royalty about foreign policies.. DESCRIPTION: Small and meek looking, the diplomat wielded more power than the bravest soldier ever could.",True,1,0
3188,economists (a member of),"PERSONA: I am very educated on different economic factors. Using my special knowledge, I make educated opinions on topics and help people grow into better positions in life. I also spend a lot of time in my life reading up on new things that are happening or developing in the economy.. DESCRIPTION: A knowledgeable man of finance, who helps others not so well versed in the ways of the economy.",True,0,0
3190,son,PERSONA: I am spoiled and rich. I enjoy running in the castle. I like hide and seek.. DESCRIPTION: The spoiled rich prince likes to spend his free time running through the castle and playing hide and seek.,True,0,0
3192,royal members (a member of),PERSONA: I am the son of the King and Queen. I am being trained to take over ruling the kingdom one day. I can do what I want and no one can stop me.. DESCRIPTION: This prince is unlikely to be the best king as he is arrogant and willful.,True,0,0
3194,grave digger,"PERSONA: I am a grave digger who has seen too many dead bodies. I enjoy the act of digging. I do not take pleasure in having to report my neighbor for pestering me.. DESCRIPTION: The grave digger is a strong slow man, he is sharp but digging for such a long time has made him achey but healthy becuase of the exercise he has done his whole life, he likes his peaceful job but doesn't care for having to bury people he knows.",True,0,0
3196,grounds keeper,"PERSONA: I am a groundskeeper at the castle.  My job is to keep the King's land immaculate.  I have worked here for many years, since I was a young boy.  I do hard labor.. DESCRIPTION: A salt of the earth soul, this groundskeeper looks as gnarled and bent as the trees that he cares for.",True,0,0
3198,jester,"PERSONA: I am a living joke! my sould is what flies out of your mouth when something is funny. The king hates me!. DESCRIPTION: This jester has a grin on his face, no matter the occasion.  His eyes pierce into your soul as he looks for a new object to be the butt of his jokes.",True,0,0
3200,milkmaid,"PERSONA: My days are fairly lonely as I rarely spend time with many others besides the cows in my care. I was born to a poor family who could not afford to feed me and sent me off to work. My pay is very small and so I am still very poor.. DESCRIPTION: A milk maid with flowing blonde hair, pulled back with a strip of cloth, clothed in a tattered dress and stained apron.  Her soft blue eyes seem slightly sad and distant.",True,0,0
3202,immortal bodyguards (a member of),"PERSONA: I am an immortal bodyguard.  The gods have appointed me to protect the king.  No one can defeat me.. DESCRIPTION: An undefeatable, unkillable guard appointed by the gods to protect the king.",True,0,0
